date,min_temp,max_temp,latitude,longitude,station
2021-04-15,-2.5,6.7,67.99997,24.24001,Kittilä Matorova
2021-04-16,-0.2,8.0,67.99997,24.24001,Kittilä Matorova
2021-04-17,0.5,9.5,67.99997,24.24001,Kittilä Matorova
2021-04-18,0.8,10.3,67.99997,24.24001,Kittilä Matorova
2021-04-19,2.1,11.6,67.99997,24.24001,Kittilä Matorova
2021-04-20,3.2,11.2,67.99997,24.24001,Kittilä Matorova
2021-04-21,0.2,9.4,67.99997,24.24001,Kittilä Matorova
2021-04-22,-4.1,0.6,67.99997,24.24001,Kittilä Matorova
2021-04-23,-5.6,2.2,67.99997,24.24001,Kittilä Matorova
2021-04-24,-3.1,-1.9,67.99997,24.24001,Kittilä Matorova
2021-04-25,-7.7,1.2,67.99997,24.24001,Kittilä Matorova
2021-04-26,-7.5,2.0,67.99997,24.24001,Kittilä Matorova
2021-04-27,-5.6,1.3,67.99997,24.24001,Kittilä Matorova
2021-04-28,-6.5,-0.3,67.99997,24.24001,Kittilä Matorova
2021-04-29,-6.9,0.6,67.99997,24.24001,Kittilä Matorova
2021-04-30,-6.9,-2.0,67.99997,24.24001,Kittilä Matorova
2021-04-11,-6.2,4.9,67.69168,24.85538,Kittilä lentoasema
2021-04-12,-8.6,3.7,67.69168,24.85538,Kittilä lentoasema
2021-04-13,-4.6,1.8,67.69168,24.85538,Kittilä lentoasema
2021-04-14,-15.8,2.7,67.69168,24.85538,Kittilä lentoasema
2021-04-15,-1.8,7.9,67.69168,24.85538,Kittilä lentoasema
2021-04-16,-2.7,9.7,67.69168,24.85538,Kittilä lentoasema
2021-04-17,-5.8,10.7,67.69168,24.85538,Kittilä lentoasema
2021-04-18,-5.9,10.7,67.69168,24.85538,Kittilä lentoasema
2021-04-19,-5.1,11.9,67.69168,24.85538,Kittilä lentoasema
2021-04-20,-0.7,10.5,67.69168,24.85538,Kittilä lentoasema
2021-04-21,0.7,8.8,67.69168,24.85538,Kittilä lentoasema
2021-04-22,-2.3,2.0,67.69168,24.85538,Kittilä lentoasema
2021-04-23,-4.0,3.7,67.69168,24.85538,Kittilä lentoasema
2021-04-24,-1.4,-0.1,67.69168,24.85538,Kittilä lentoasema
2021-04-25,-4.8,1.6,67.69168,24.85538,Kittilä lentoasema
2021-04-26,-7.3,2.7,67.69168,24.85538,Kittilä lentoasema
2021-04-27,-3.9,1.4,67.69168,24.85538,Kittilä lentoasema
2021-04-28,-6.4,0.9,67.69168,24.85538,Kittilä lentoasema
2021-04-29,-7.9,1.9,67.69168,24.85538,Kittilä lentoasema
2021-04-30,-5.4,-1.1,67.69168,24.85538,Kittilä lentoasema
2021-04-11,-11.0,3.5,67.98721,24.24301,Kittilä Kenttärova
2021-04-12,-6.3,3.3,67.98721,24.24301,Kittilä Kenttärova
2021-04-13,-8.2,1.5,67.98721,24.24301,Kittilä Kenttärova
2021-04-14,-9.9,2.2,67.98721,24.24301,Kittilä Kenttärova
2021-04-15,-2.4,7.5,67.98721,24.24301,Kittilä Kenttärova
2021-04-16,-2.5,8.6,67.98721,24.24301,Kittilä Kenttärova
2021-04-17,-1.5,9.4,67.98721,24.24301,Kittilä Kenttärova
2021-04-18,-1.2,10.6,67.98721,24.24301,Kittilä Kenttärova
2021-04-19,2.0,11.4,67.98721,24.24301,Kittilä Kenttärova
2021-04-20,2.0,11.3,67.98721,24.24301,Kittilä Kenttärova
2021-04-21,0.3,10.0,67.98721,24.24301,Kittilä Kenttärova
2021-04-22,-4.3,0.6,67.98721,24.24301,Kittilä Kenttärova
2021-04-23,-6.5,2.3,67.98721,24.24301,Kittilä Kenttärova
2021-04-24,-3.1,-1.7,67.98721,24.24301,Kittilä Kenttärova
2021-04-25,-8.5,1.1,67.98721,24.24301,Kittilä Kenttärova
2021-04-26,-8.9,2.7,67.98721,24.24301,Kittilä Kenttärova
2021-04-27,-7.2,1.6,67.98721,24.24301,Kittilä Kenttärova
2021-04-28,-8.4,0.7,67.98721,24.24301,Kittilä Kenttärova
2021-04-29,-8.8,2.1,67.98721,24.24301,Kittilä Kenttärova
2021-04-30,-7.5,-1.3,67.98721,24.24301,Kittilä Kenttärova
2021-04-11,-7.0,4.9,67.65202,24.90179,Kittilä kirkonkylä
2021-04-12,-4.8,4.5,67.65202,24.90179,Kittilä kirkonkylä
2021-04-13,-3.9,2.6,67.65202,24.90179,Kittilä kirkonkylä
2021-04-14,-7.9,3.1,67.65202,24.90179,Kittilä kirkonkylä
2021-04-15,-3.0,8.3,67.65202,24.90179,Kittilä kirkonkylä
2021-04-16,-2.2,9.8,67.65202,24.90179,Kittilä kirkonkylä
2021-04-17,-4.4,11.4,67.65202,24.90179,Kittilä kirkonkylä
2021-04-18,-4.9,11.7,67.65202,24.90179,Kittilä kirkonkylä
2021-04-19,-2.5,13.0,67.65202,24.90179,Kittilä kirkonkylä
2021-04-20,-1.3,11.2,67.65202,24.90179,Kittilä kirkonkylä
2021-04-21,-0.6,9.9,67.65202,24.90179,Kittilä kirkonkylä
2021-04-22,-2.0,2.5,67.65202,24.90179,Kittilä kirkonkylä
2021-04-23,-4.0,4.2,67.65202,24.90179,Kittilä kirkonkylä
2021-04-24,-1.2,-0.2,67.65202,24.90179,Kittilä kirkonkylä
2021-04-25,-4.6,1.9,67.65202,24.90179,Kittilä kirkonkylä
2021-04-26,-6.9,3.7,67.65202,24.90179,Kittilä kirkonkylä
2021-04-27,-3.9,2.2,67.65202,24.90179,Kittilä kirkonkylä
2021-04-28,-5.9,2.1,67.65202,24.90179,Kittilä kirkonkylä
2021-04-29,-8.1,2.8,67.65202,24.90179,Kittilä kirkonkylä
2021-04-30,-5.5,-0.6,67.65202,24.90179,Kittilä kirkonkylä
2021-04-11,-7.4,4.0,68.16961,25.78316,Kittilä Pokka
2021-04-12,-6.9,3.4,68.16961,25.78316,Kittilä Pokka
2021-04-13,-8.1,2.2,68.16961,25.78316,Kittilä Pokka
2021-04-14,-9.7,2.1,68.16961,25.78316,Kittilä Pokka
2021-04-15,-3.4,6.8,68.16961,25.78316,Kittilä Pokka
2021-04-16,-3.1,8.5,68.16961,25.78316,Kittilä Pokka
2021-04-17,-3.7,9.9,68.16961,25.78316,Kittilä Pokka
2021-04-18,-6.7,10.4,68.16961,25.78316,Kittilä Pokka
2021-04-19,-0.2,10.8,68.16961,25.78316,Kittilä Pokka
2021-04-20,-1.2,11.3,68.16961,25.78316,Kittilä Pokka
2021-04-21,-1.2,9.6,68.16961,25.78316,Kittilä Pokka
2021-04-22,-2.6,1.6,68.16961,25.78316,Kittilä Pokka
2021-04-23,-4.5,3.3,68.16961,25.78316,Kittilä Pokka
2021-04-24,-2.3,-0.5,68.16961,25.78316,Kittilä Pokka
2021-04-25,-7.2,1.1,68.16961,25.78316,Kittilä Pokka
2021-04-26,-9.6,3.4,68.16961,25.78316,Kittilä Pokka
2021-04-27,-7.1,1.6,68.16961,25.78316,Kittilä Pokka
2021-04-28,-10.1,1.1,68.16961,25.78316,Kittilä Pokka
2021-04-29,-11.0,1.3,68.16961,25.78316,Kittilä Pokka
2021-04-30,-7.0,-0.8,68.16961,25.78316,Kittilä Pokka
2021-04-11,-4.8,3.2,67.82147,27.74597,Sodankylä Lokka
2021-04-12,-5.4,4.5,67.82147,27.74597,Sodankylä Lokka
2021-04-13,-4.1,0.5,67.82147,27.74597,Sodankylä Lokka
2021-04-14,-4.5,2.0,67.82147,27.74597,Sodankylä Lokka
2021-04-15,-4.3,6.5,67.82147,27.74597,Sodankylä Lokka
2021-04-16,-2.2,8.3,67.82147,27.74597,Sodankylä Lokka
2021-04-17,-4.0,8.1,67.82147,27.74597,Sodankylä Lokka
2021-04-18,-4.8,11.2,67.82147,27.74597,Sodankylä Lokka
2021-04-19,-4.8,12.4,67.82147,27.74597,Sodankylä Lokka
2021-04-20,-3.1,12.2,67.82147,27.74597,Sodankylä Lokka
2021-04-21,-1.3,9.2,67.82147,27.74597,Sodankylä Lokka
2021-04-22,-0.9,2.6,67.82147,27.74597,Sodankylä Lokka
2021-04-23,-2.4,2.2,67.82147,27.74597,Sodankylä Lokka
2021-04-24,-2.5,0.1,67.82147,27.74597,Sodankylä Lokka
2021-04-25,-3.5,0.6,67.82147,27.74597,Sodankylä Lokka
2021-04-26,-7.9,1.9,67.82147,27.74597,Sodankylä Lokka
2021-04-27,-12.5,0.6,67.82147,27.74597,Sodankylä Lokka
2021-04-28,-14.4,0.7,67.82147,27.74597,Sodankylä Lokka
2021-04-29,-10.6,0.7,67.82147,27.74597,Sodankylä Lokka
2021-04-30,-8.9,-1.2,67.82147,27.74597,Sodankylä Lokka
2021-04-11,-5.5,4.3,68.08422,27.18501,Sodankylä Vuotso
2021-04-12,-7.6,3.2,68.08422,27.18501,Sodankylä Vuotso
2021-04-13,-7.6,1.8,68.08422,27.18501,Sodankylä Vuotso
2021-04-14,-10.0,2.7,68.08422,27.18501,Sodankylä Vuotso
2021-04-15,-4.1,6.6,68.08422,27.18501,Sodankylä Vuotso
2021-04-16,-4.2,8.7,68.08422,27.18501,Sodankylä Vuotso
2021-04-17,-2.4,9.7,68.08422,27.18501,Sodankylä Vuotso
2021-04-18,-2.5,10.8,68.08422,27.18501,Sodankylä Vuotso
2021-04-19,-1.8,11.0,68.08422,27.18501,Sodankylä Vuotso
2021-04-20,-2.4,10.6,68.08422,27.18501,Sodankylä Vuotso
2021-04-21,-3.5,8.4,68.08422,27.18501,Sodankylä Vuotso
2021-04-22,-2.1,2.3,68.08422,27.18501,Sodankylä Vuotso
2021-04-23,-2.3,2.8,68.08422,27.18501,Sodankylä Vuotso
2021-04-24,-2.5,-0.5,68.08422,27.18501,Sodankylä Vuotso
2021-04-25,-6.3,0.2,68.08422,27.18501,Sodankylä Vuotso
2021-04-26,-13.1,2.7,68.08422,27.18501,Sodankylä Vuotso
2021-04-27,-12.2,1.4,68.08422,27.18501,Sodankylä Vuotso
2021-04-28,-12.7,-0.1,68.08422,27.18501,Sodankylä Vuotso
2021-04-29,-11.4,1.0,68.08422,27.18501,Sodankylä Vuotso
2021-04-30,-7.0,-1.2,68.08422,27.18501,Sodankylä Vuotso
2021-04-11,-6.4,3.3,68.41506,27.41326,Inari Saariselkä matkailukeskus
2021-04-12,-9.7,2.4,68.41506,27.41326,Inari Saariselkä matkailukeskus
2021-04-13,-5.5,1.3,68.41506,27.41326,Inari Saariselkä matkailukeskus
2021-04-14,-8.4,1.8,68.41506,27.41326,Inari Saariselkä matkailukeskus
2021-04-15,-5.9,6.2,68.41506,27.41326,Inari Saariselkä matkailukeskus
2021-04-16,-3.6,7.8,68.41506,27.41326,Inari Saariselkä matkailukeskus
2021-04-17,-2.4,9.3,68.41506,27.41326,Inari Saariselkä matkailukeskus
2021-04-18,-2.4,9.4,68.41506,27.41326,Inari Saariselkä matkailukeskus
2021-04-19,-2.3,10.3,68.41506,27.41326,Inari Saariselkä matkailukeskus
2021-04-20,-1.2,11.0,68.41506,27.41326,Inari Saariselkä matkailukeskus
2021-04-21,-3.0,7.7,68.41506,27.41326,Inari Saariselkä matkailukeskus
2021-04-22,-2.2,1.0,68.41506,27.41326,Inari Saariselkä matkailukeskus
2021-04-23,-5.7,2.0,68.41506,27.41326,Inari Saariselkä matkailukeskus
2021-04-24,-2.8,-1.5,68.41506,27.41326,Inari Saariselkä matkailukeskus
2021-04-25,-8.6,-0.5,68.41506,27.41326,Inari Saariselkä matkailukeskus
2021-04-26,-12.1,2.5,68.41506,27.41326,Inari Saariselkä matkailukeskus
2021-04-27,-9.3,1.3,68.41506,27.41326,Inari Saariselkä matkailukeskus
2021-04-28,-11.7,-0.2,68.41506,27.41326,Inari Saariselkä matkailukeskus
2021-04-29,-14.8,-0.3,68.41506,27.41326,Inari Saariselkä matkailukeskus
2021-04-30,-7.7,-2.3,68.41506,27.41326,Inari Saariselkä matkailukeskus
2021-04-11,-7.3,0.4,68.43394,27.4441,Inari Saariselkä Kaunispää
2021-04-12,-6.7,0.5,68.43394,27.4441,Inari Saariselkä Kaunispää
2021-04-13,-6.0,-1.2,68.43394,27.4441,Inari Saariselkä Kaunispää
2021-04-14,-8.9,-1.0,68.43394,27.4441,Inari Saariselkä Kaunispää
2021-04-15,-5.9,3.9,68.43394,27.4441,Inari Saariselkä Kaunispää
2021-04-16,-2.2,5.4,68.43394,27.4441,Inari Saariselkä Kaunispää
2021-04-17,-0.6,7.9,68.43394,27.4441,Inari Saariselkä Kaunispää
2021-04-18,1.7,7.9,68.43394,27.4441,Inari Saariselkä Kaunispää
2021-04-19,1.4,8.7,68.43394,27.4441,Inari Saariselkä Kaunispää
2021-04-20,1.9,8.6,68.43394,27.4441,Inari Saariselkä Kaunispää
2021-04-21,0.7,5.4,68.43394,27.4441,Inari Saariselkä Kaunispää
2021-04-22,-3.6,-1.0,68.43394,27.4441,Inari Saariselkä Kaunispää
2021-04-23,-5.2,-0.1,68.43394,27.4441,Inari Saariselkä Kaunispää
2021-04-24,-4.1,-2.9,68.43394,27.4441,Inari Saariselkä Kaunispää
2021-04-25,-7.1,-2.5,68.43394,27.4441,Inari Saariselkä Kaunispää
2021-04-26,-7.7,0.1,68.43394,27.4441,Inari Saariselkä Kaunispää
2021-04-27,-6.3,-1.3,68.43394,27.4441,Inari Saariselkä Kaunispää
2021-04-28,-8.2,-3.5,68.43394,27.4441,Inari Saariselkä Kaunispää
2021-04-29,-9.2,-2.2,68.43394,27.4441,Inari Saariselkä Kaunispää
2021-04-30,-8.1,-4.6,68.43394,27.4441,Inari Saariselkä Kaunispää
2021-04-11,-4.8,3.7,68.478,28.30123,Inari Raja-Jooseppi
2021-04-12,-3.9,3.0,68.478,28.30123,Inari Raja-Jooseppi
2021-04-13,-3.7,1.1,68.478,28.30123,Inari Raja-Jooseppi
2021-04-14,-6.6,2.3,68.478,28.30123,Inari Raja-Jooseppi
2021-04-15,-3.6,6.9,68.478,28.30123,Inari Raja-Jooseppi
2021-04-16,-0.5,8.5,68.478,28.30123,Inari Raja-Jooseppi
2021-04-17,1.2,9.6,68.478,28.30123,Inari Raja-Jooseppi
2021-04-18,0.7,10.4,68.478,28.30123,Inari Raja-Jooseppi
2021-04-19,2.5,11.6,68.478,28.30123,Inari Raja-Jooseppi
2021-04-20,3.7,11.4,68.478,28.30123,Inari Raja-Jooseppi
2021-04-21,1.5,8.8,68.478,28.30123,Inari Raja-Jooseppi
2021-04-22,-2.1,2.0,68.478,28.30123,Inari Raja-Jooseppi
2021-04-23,-3.4,2.7,68.478,28.30123,Inari Raja-Jooseppi
2021-04-24,-2.8,-0.4,68.478,28.30123,Inari Raja-Jooseppi
2021-04-25,-5.5,0.3,68.478,28.30123,Inari Raja-Jooseppi
2021-04-26,-7.4,3.2,68.478,28.30123,Inari Raja-Jooseppi
2021-04-27,-5.8,1.7,68.478,28.30123,Inari Raja-Jooseppi
2021-04-28,-7.3,0.2,68.478,28.30123,Inari Raja-Jooseppi
2021-04-29,-8.8,0.5,68.478,28.30123,Inari Raja-Jooseppi
2021-04-30,-6.4,-0.9,68.478,28.30123,Inari Raja-Jooseppi
2021-04-11,-4.6,1.4,67.74858,29.61132,Salla Värriötunturi
2021-04-12,-3.6,2.9,67.74858,29.61132,Salla Värriötunturi
2021-04-13,-3.3,-0.4,67.74858,29.61132,Salla Värriötunturi
2021-04-14,-4.5,1.7,67.74858,29.61132,Salla Värriötunturi
2021-04-15,-5.0,5.4,67.74858,29.61132,Salla Värriötunturi
2021-04-16,-1.0,7.5,67.74858,29.61132,Salla Värriötunturi
2021-04-17,-0.6,8.6,67.74858,29.61132,Salla Värriötunturi
2021-04-18,-1.5,9.2,67.74858,29.61132,Salla Värriötunturi
2021-04-19,3.8,10.0,67.74858,29.61132,Salla Värriötunturi
2021-04-20,4.1,11.1,67.74858,29.61132,Salla Värriötunturi
2021-04-21,0.8,7.8,67.74858,29.61132,Salla Värriötunturi
2021-04-22,-2.1,3.6,67.74858,29.61132,Salla Värriötunturi
2021-04-23,-3.2,1.7,67.74858,29.61132,Salla Värriötunturi
2021-04-24,-3.3,-0.6,67.74858,29.61132,Salla Värriötunturi
2021-04-25,-2.9,0.5,67.74858,29.61132,Salla Värriötunturi
2021-04-26,-5.0,1.9,67.74858,29.61132,Salla Värriötunturi
2021-04-27,-7.0,0.8,67.74858,29.61132,Salla Värriötunturi
2021-04-28,-6.9,0.7,67.74858,29.61132,Salla Värriötunturi
2021-04-29,-7.8,-1.1,67.74858,29.61132,Salla Värriötunturi
2021-04-30,-9.3,-0.9,67.74858,29.61132,Salla Värriötunturi
2021-04-11,-3.8,-0.4,69.03905,20.81379,Enontekiö Kilpisjärvi kyläkeskus
2021-04-12,-8.4,-1.1,69.03905,20.81379,Enontekiö Kilpisjärvi kyläkeskus
2021-04-13,-17.2,-1.3,69.03905,20.81379,Enontekiö Kilpisjärvi kyläkeskus
2021-04-14,-11.8,-2.2,69.03905,20.81379,Enontekiö Kilpisjärvi kyläkeskus
2021-04-15,-2.4,2.4,69.03905,20.81379,Enontekiö Kilpisjärvi kyläkeskus
2021-04-16,0.4,5.2,69.03905,20.81379,Enontekiö Kilpisjärvi kyläkeskus
2021-04-17,-4.5,7.1,69.03905,20.81379,Enontekiö Kilpisjärvi kyläkeskus
2021-04-18,-9.2,3.9,69.03905,20.81379,Enontekiö Kilpisjärvi kyläkeskus
2021-04-19,-9.4,8.7,69.03905,20.81379,Enontekiö Kilpisjärvi kyläkeskus
2021-04-20,-0.5,7.4,69.03905,20.81379,Enontekiö Kilpisjärvi kyläkeskus
2021-04-21,-2.9,3.4,69.03905,20.81379,Enontekiö Kilpisjärvi kyläkeskus
2021-04-22,-6.9,-0.2,69.03905,20.81379,Enontekiö Kilpisjärvi kyläkeskus
2021-04-23,-6.8,0.1,69.03905,20.81379,Enontekiö Kilpisjärvi kyläkeskus
2021-04-24,-5.5,-1.1,69.03905,20.81379,Enontekiö Kilpisjärvi kyläkeskus
2021-04-25,-8.1,1.0,69.03905,20.81379,Enontekiö Kilpisjärvi kyläkeskus
2021-04-26,-5.1,1.0,69.03905,20.81379,Enontekiö Kilpisjärvi kyläkeskus
2021-04-27,-6.8,-0.3,69.03905,20.81379,Enontekiö Kilpisjärvi kyläkeskus
2021-04-28,-7.2,-2.5,69.03905,20.81379,Enontekiö Kilpisjärvi kyläkeskus
2021-04-29,-6.6,-1.2,69.03905,20.81379,Enontekiö Kilpisjärvi kyläkeskus
2021-04-30,-9.1,-4.2,69.03905,20.81379,Enontekiö Kilpisjärvi kyläkeskus
2021-04-11,-6.6,-4.5,69.04277,20.85091,Enontekiö Kilpisjärvi Saana
2021-04-12,-7.6,-4.3,69.04277,20.85091,Enontekiö Kilpisjärvi Saana
2021-04-13,-9.0,-4.9,69.04277,20.85091,Enontekiö Kilpisjärvi Saana
2021-04-14,-9.0,-6.5,69.04277,20.85091,Enontekiö Kilpisjärvi Saana
2021-04-15,-6.9,-1.9,69.04277,20.85091,Enontekiö Kilpisjärvi Saana
2021-04-16,-3.7,-0.1,69.04277,20.85091,Enontekiö Kilpisjärvi Saana
2021-04-17,-3.9,-0.1,69.04277,20.85091,Enontekiö Kilpisjärvi Saana
2021-04-18,-4.7,-0.5,69.04277,20.85091,Enontekiö Kilpisjärvi Saana
2021-04-19,-2.6,0.0,69.04277,20.85091,Enontekiö Kilpisjärvi Saana
2021-04-20,-1.9,0.0,69.04277,20.85091,Enontekiö Kilpisjärvi Saana
2021-04-21,-6.7,-1.5,69.04277,20.85091,Enontekiö Kilpisjärvi Saana
2021-04-22,-8.6,-6.9,69.04277,20.85091,Enontekiö Kilpisjärvi Saana
2021-04-23,-9.7,-6.0,69.04277,20.85091,Enontekiö Kilpisjärvi Saana
2021-04-24,-10.6,-7.5,69.04277,20.85091,Enontekiö Kilpisjärvi Saana
2021-04-25,-11.1,-6.3,69.04277,20.85091,Enontekiö Kilpisjärvi Saana
2021-04-26,-8.6,-4.6,69.04277,20.85091,Enontekiö Kilpisjärvi Saana
2021-04-27,-9.4,-5.7,69.04277,20.85091,Enontekiö Kilpisjärvi Saana
2021-04-28,-9.9,-7.2,69.04277,20.85091,Enontekiö Kilpisjärvi Saana
2021-04-29,-10.1,-5.5,69.04277,20.85091,Enontekiö Kilpisjärvi Saana
2021-04-30,-13.0,-9.3,69.04277,20.85091,Enontekiö Kilpisjärvi Saana
2021-04-11,-7.3,1.8,68.60301,23.57595,Enontekiö Näkkälä
2021-04-12,-15.6,0.0,68.60301,23.57595,Enontekiö Näkkälä
2021-04-13,-16.3,-2.6,68.60301,23.57595,Enontekiö Näkkälä
2021-04-14,-11.4,-0.1,68.60301,23.57595,Enontekiö Näkkälä
2021-04-15,-4.3,4.9,68.60301,23.57595,Enontekiö Näkkälä
2021-04-16,-4.2,6.0,68.60301,23.57595,Enontekiö Näkkälä
2021-04-17,-5.1,7.5,68.60301,23.57595,Enontekiö Näkkälä
2021-04-18,-9.2,7.9,68.60301,23.57595,Enontekiö Näkkälä
2021-04-19,-2.3,9.9,68.60301,23.57595,Enontekiö Näkkälä
2021-04-20,1.2,8.8,68.60301,23.57595,Enontekiö Näkkälä
2021-04-21,-1.2,6.5,68.60301,23.57595,Enontekiö Näkkälä
2021-04-22,-6.9,-1.5,68.60301,23.57595,Enontekiö Näkkälä
2021-04-23,-11.0,0.2,68.60301,23.57595,Enontekiö Näkkälä
2021-04-24,-4.2,-3.1,68.60301,23.57595,Enontekiö Näkkälä
2021-04-25,-12.0,-1.9,68.60301,23.57595,Enontekiö Näkkälä
2021-04-26,-10.1,1.6,68.60301,23.57595,Enontekiö Näkkälä
2021-04-27,-11.9,-0.1,68.60301,23.57595,Enontekiö Näkkälä
2021-04-28,-11.4,-1.5,68.60301,23.57595,Enontekiö Näkkälä
2021-04-29,-9.7,-0.3,68.60301,23.57595,Enontekiö Näkkälä
2021-04-30,-10.6,-3.3,68.60301,23.57595,Enontekiö Näkkälä
2021-04-11,-7.5,2.7,68.90296,25.73646,Inari Angeli Lintupuoliselkä
2021-04-12,-7.5,1.3,68.90296,25.73646,Inari Angeli Lintupuoliselkä
2021-04-13,-10.5,0.3,68.90296,25.73646,Inari Angeli Lintupuoliselkä
2021-04-14,-9.2,0.7,68.90296,25.73646,Inari Angeli Lintupuoliselkä
2021-04-15,-4.5,5.0,68.90296,25.73646,Inari Angeli Lintupuoliselkä
2021-04-16,0.0,6.3,68.90296,25.73646,Inari Angeli Lintupuoliselkä
2021-04-17,0.0,8.2,68.90296,25.73646,Inari Angeli Lintupuoliselkä
2021-04-18,-2.7,8.2,68.90296,25.73646,Inari Angeli Lintupuoliselkä
2021-04-19,0.3,10.2,68.90296,25.73646,Inari Angeli Lintupuoliselkä
2021-04-20,2.1,10.8,68.90296,25.73646,Inari Angeli Lintupuoliselkä
2021-04-21,0.1,9.0,68.90296,25.73646,Inari Angeli Lintupuoliselkä
2021-04-22,-5.1,0.1,68.90296,25.73646,Inari Angeli Lintupuoliselkä
2021-04-23,-6.9,2.1,68.90296,25.73646,Inari Angeli Lintupuoliselkä
2021-04-24,-3.0,-0.8,68.90296,25.73646,Inari Angeli Lintupuoliselkä
2021-04-25,-6.8,0.8,68.90296,25.73646,Inari Angeli Lintupuoliselkä
2021-04-26,-6.4,2.1,68.90296,25.73646,Inari Angeli Lintupuoliselkä
2021-04-27,-7.4,1.1,68.90296,25.73646,Inari Angeli Lintupuoliselkä
2021-04-28,-7.0,-1.1,68.90296,25.73646,Inari Angeli Lintupuoliselkä
2021-04-29,-7.3,0.5,68.90296,25.73646,Inari Angeli Lintupuoliselkä
2021-04-30,-7.7,-2.3,68.90296,25.73646,Inari Angeli Lintupuoliselkä
2021-04-11,-5.9,4.3,68.61335,27.41897,Inari Ivalo lentoasema
2021-04-12,-5.7,2.9,68.61335,27.41897,Inari Ivalo lentoasema
2021-04-13,-8.2,1.3,68.61335,27.41897,Inari Ivalo lentoasema
2021-04-14,-6.8,3.0,68.61335,27.41897,Inari Ivalo lentoasema
2021-04-15,-3.9,6.6,68.61335,27.41897,Inari Ivalo lentoasema
2021-04-16,0.5,8.2,68.61335,27.41897,Inari Ivalo lentoasema
2021-04-17,-2.5,9.7,68.61335,27.41897,Inari Ivalo lentoasema
2021-04-18,-4.4,11.2,68.61335,27.41897,Inari Ivalo lentoasema
2021-04-19,-1.0,12.2,68.61335,27.41897,Inari Ivalo lentoasema
2021-04-20,1.4,12.3,68.61335,27.41897,Inari Ivalo lentoasema
2021-04-21,-2.2,9.9,68.61335,27.41897,Inari Ivalo lentoasema
2021-04-22,-1.4,1.8,68.61335,27.41897,Inari Ivalo lentoasema
2021-04-23,-3.9,3.3,68.61335,27.41897,Inari Ivalo lentoasema
2021-04-24,-1.7,-0.4,68.61335,27.41897,Inari Ivalo lentoasema
2021-04-25,-3.7,1.0,68.61335,27.41897,Inari Ivalo lentoasema
2021-04-26,-8.0,3.3,68.61335,27.41897,Inari Ivalo lentoasema
2021-04-27,-3.5,1.9,68.61335,27.41897,Inari Ivalo lentoasema
2021-04-28,-5.7,-0.2,68.61335,27.41897,Inari Ivalo lentoasema
2021-04-29,-8.0,0.6,68.61335,27.41897,Inari Ivalo lentoasema
2021-04-30,-5.5,-0.9,68.61335,27.41897,Inari Ivalo lentoasema
2021-04-11,-8.9,2.4,69.75637,27.00678,Utsjoki Kevo
2021-04-12,-9.8,2.2,69.75637,27.00678,Utsjoki Kevo
2021-04-13,-13.6,0.9,69.75637,27.00678,Utsjoki Kevo
2021-04-14,-8.7,2.4,69.75637,27.00678,Utsjoki Kevo
2021-04-15,-5.6,4.2,69.75637,27.00678,Utsjoki Kevo
2021-04-16,2.2,7.5,69.75637,27.00678,Utsjoki Kevo
2021-04-17,-3.4,8.2,69.75637,27.00678,Utsjoki Kevo
2021-04-18,-5.6,8.8,69.75637,27.00678,Utsjoki Kevo
2021-04-19,-4.5,10.4,69.75637,27.00678,Utsjoki Kevo
2021-04-20,-3.1,11.9,69.75637,27.00678,Utsjoki Kevo
2021-04-21,1.1,11.8,69.75637,27.00678,Utsjoki Kevo
2021-04-22,-2.2,2.4,69.75637,27.00678,Utsjoki Kevo
2021-04-23,-5.0,4.5,69.75637,27.00678,Utsjoki Kevo
2021-04-24,-4.2,0.7,69.75637,27.00678,Utsjoki Kevo
2021-04-25,-5.8,1.3,69.75637,27.00678,Utsjoki Kevo
2021-04-26,-6.3,3.6,69.75637,27.00678,Utsjoki Kevo
2021-04-27,-4.2,2.6,69.75637,27.00678,Utsjoki Kevo
2021-04-28,-5.4,-0.6,69.75637,27.00678,Utsjoki Kevo
2021-04-29,-5.7,1.3,69.75637,27.00678,Utsjoki Kevo
2021-04-30,-4.3,-1.1,69.75637,27.00678,Utsjoki Kevo
2021-04-11,-6.3,3.4,70.08203,27.8965,Utsjoki Nuorgam
2021-04-12,-9.6,2.9,70.08203,27.8965,Utsjoki Nuorgam
2021-04-13,-12.7,0.3,70.08203,27.8965,Utsjoki Nuorgam
2021-04-14,-9.8,2.8,70.08203,27.8965,Utsjoki Nuorgam
2021-04-15,-7.6,2.4,70.08203,27.8965,Utsjoki Nuorgam
2021-04-16,1.2,7.2,70.08203,27.8965,Utsjoki Nuorgam
2021-04-17,-2.6,7.2,70.08203,27.8965,Utsjoki Nuorgam
2021-04-18,-4.4,7.2,70.08203,27.8965,Utsjoki Nuorgam
2021-04-19,-2.4,8.3,70.08203,27.8965,Utsjoki Nuorgam
2021-04-20,0.1,10.7,70.08203,27.8965,Utsjoki Nuorgam
2021-04-21,0.7,9.2,70.08203,27.8965,Utsjoki Nuorgam
2021-04-22,-0.9,3.6,70.08203,27.8965,Utsjoki Nuorgam
2021-04-23,-4.4,4.4,70.08203,27.8965,Utsjoki Nuorgam
2021-04-24,-4.9,2.4,70.08203,27.8965,Utsjoki Nuorgam
